2008-04-14,40,0
2008-04-15,40,5.0
2008-04-16,40,5.0
2008-04-17,40,5.0
2008-04-18,40,0
2008-04-19,40,5.0
2008-04-20,40,0
2008-04-21,40,5.0
2008-04-22,40,5.0
2008-04-23,40,5.0
2008-04-24,40,5.0
2008-04-25,40,5.0
2008-04-26,40,5.0
2008-04-27,40,0
2008-04-28,40,5.0
2008-04-29,40,5.0
2008-04-30,40,4.0
2008-05-01,40,4.0
2008-05-02,40,5.0
2008-05-03,40,5.0
2008-05-04,40,0
2008-05-05,40,5.0
2008-05-06,40,5.0
2008-05-07,40,5.0
2008-05-08,40,5.0
2008-05-09,40,5.0
2008-05-10,40,5.0
2008-05-11,40,0
2008-05-12,40,5.0
2008-05-13,40,5.0
2008-05-14,40,5.0
2008-05-15,40,5.0
2008-05-16,40,5.0
2008-05-17,40,5.0
2008-05-18,40,0
2008-05-19,40,5.0
2008-05-20,40,0
2008-05-21,40,5.0
2008-05-22,40,5.0
2008-05-23,40,5.0
2008-05-24,40,5.0
2008-05-25,40,0
2008-05-26,40,5.0
2008-05-27,40,5.0
2008-05-28,40,5.0
2008-05-29,40,5.0
2008-05-30,40,5.0
2008-05-31,40,6.0
2008-06-01,40,0
2008-06-02,40,6.0
2008-06-03,40,6.0
2008-06-04,40,6.0
2008-06-05,40,6.0
2008-06-06,40,6.0
2008-06-07,40,6.0
2008-06-08,40,0
2008-06-09,40,0.0
2008-06-10,40,0.0
2008-06-11,40,0.0
2008-06-12,40,0.0
2008-06-13,40,0.0
2008-06-14,40,7.0
2008-06-15,40,0
2008-06-16,40,6.0
2008-06-17,40,7.0
2008-06-18,40,7.0
2008-06-19,40,7.0
2008-06-20,40,7.0
2008-06-21,40,7.0
2008-06-22,40,0
2008-06-23,40,7.0
2008-06-24,40,7.0
2008-06-25,40,7.0
2008-06-26,40,7.0
2008-06-27,40,7.0
2008-06-28,40,8.0
2008-06-29,40,0
2008-06-30,40,8.0
2008-07-01,40,7.0
2008-07-02,40,7.0
2008-07-03,40,7.0
2008-07-04,40,8.0
2008-07-05,40,8.0
2008-07-06,40,0
2008-07-07,40,8.0
2008-07-08,40,8.0
2008-07-09,40,7.0
2008-07-10,40,7.0
2008-07-11,40,7.0
2008-07-12,40,7.0
2008-07-13,40,0
2008-07-14,40,7.0
2008-07-15,40,7.0
2008-07-16,40,8.0
2008-07-17,40,8.0
2008-07-18,40,7.0
2008-07-19,40,7.0
2008-07-20,40,0
2008-07-21,40,7.0
2008-07-22,40,7.0
2008-07-23,40,8.0
2008-07-24,40,8.0
2008-07-25,40,8.0
2008-07-26,40,0
2008-07-27,40,0
2008-07-28,40,0
2008-07-29,40,0
2008-07-30,40,0
2008-07-31,40,0
2008-11-01,40,0
2008-11-02,40,0
2008-11-03,40,0
2008-11-04,40,0
2008-11-05,40,0
2008-11-06,40,0
2008-11-07,40,0
2008-11-08,40,0
2008-11-09,40,0
2008-11-10,40,0
2008-11-11,40,0
2008-11-12,40,0
2008-11-13,40,0
2008-11-14,40,0
2008-11-15,40,0
2008-11-16,40,0
2008-11-17,40,0
2008-11-18,40,9.0
2008-11-19,40,9.0
2008-11-20,40,8.0
2008-11-21,40,8.0
2008-11-22,40,8.0
2008-11-23,40,0
2008-11-24,40,7.0
2008-11-25,40,8.0
2008-11-26,40,8.0
2008-11-27,40,0
2008-11-28,40,0
2008-11-29,40,7.0
2008-11-30,40,0
2008-12-01,123,10.0
2008-12-01,40,7.0
2008-12-02,123,12.0
2008-12-02,40,6.0
2008-12-03,123,15.0
2008-12-03,40,6.0
2008-12-04,123,9.0
2008-12-04,40,5.0
2008-12-05,123,10.0
2008-12-05,40,5.0
2008-12-06,123,9.0
2008-12-06,40,5.0
2008-12-07,123,0
2008-12-07,40,0
2008-12-08,123,8.0
2008-12-08,40,5.0
2008-12-09,123,0
2008-12-09,40,0
2008-12-10,123,9.0
2008-12-10,40,5.0
2008-12-11,123,8.0
2008-12-11,40,5.0
2008-12-12,123,9.0
2008-12-12,40,5.0
2008-12-13,123,10.0
2008-12-13,40,5.0
2008-12-14,123,0
2008-12-14,40,0
2008-12-15,123,9.0
2008-12-15,40,5.0
2008-12-16,123,10.0
2008-12-16,40,5.0
2008-12-17,123,9.0
2008-12-17,40,5.0
2008-12-18,123,8.0
2008-12-18,40,5.0
2008-12-19,123,9.0
2008-12-19,40,5.0
2008-12-20,123,8.0
2008-12-20,40,5.0
2008-12-21,123,0
2008-12-21,40,0
2008-12-22,123,9.0
2008-12-22,40,5.0
2008-12-23,123,10.0
2008-12-23,40,5.0
2008-12-24,123,9.0
2008-12-24,40,5.0
2008-12-25,123,0
2008-12-25,40,0
2008-12-26,123,10.0
2008-12-26,40,5.0
2008-12-27,123,12.0
2008-12-27,40,5.0
2008-12-28,123,0
2008-12-28,40,0
2008-12-29,123,10.0
2008-12-29,40,5.0
2008-12-30,123,8.0
2008-12-30,40,4.0
2008-12-31,123,9.0
2008-12-31,40,4.0
2009-01-01,123,8.0
2009-01-01,40,4.0
2009-01-02,123,9.0
2009-01-02,40,4.0
2009-01-03,123,8.0
2009-01-03,40,4.0
2009-01-04,123,0
2009-01-04,40,0
2009-01-05,123,7.0
2009-01-05,40,4.0
2009-01-06,123,8.0
2009-01-06,40,5.0
2009-01-07,123,9.0
2009-01-07,40,5.0
2009-01-08,123,0
2009-01-08,40,0
2009-01-09,123,8.0
2009-01-09,40,5.0
2009-01-10,123,7.0
2009-01-10,40,4.0
2009-01-11,123,0
2009-01-11,40,0
2009-01-12,123,8.0
2009-01-12,40,4.0
2009-01-13,123,9.0
2009-01-13,40,4.0
2009-01-14,123,8.0
2009-01-14,40,0
2009-01-15,123,9.0
2009-01-15,40,40.0
2009-01-16,123,8.0
2009-01-16,40,4.0
2009-01-17,123,7.0
2009-01-17,40,4.0
2009-01-18,123,0
2009-01-18,40,0
2009-01-19,123,8.0
2009-01-19,40,4.0
2009-01-20,123,7.0
2009-01-20,40,4.0
2009-01-21,123,6.0
2009-01-21,40,4.0
2009-01-22,123,7.0
2009-01-22,40,5.0
2009-01-23,123,8.0
2009-01-23,40,4.0
2009-01-24,123,7.0
2009-01-24,40,5.0
2009-01-25,123,0
2009-01-25,40,0
2009-01-26,123,0
2009-01-26,40,0
2009-01-27,123,8.0
2009-01-27,40,5.0
2009-01-28,123,9.0
2009-01-28,40,4.0
2009-01-29,123,8.0
2009-01-29,40,5.0
2009-01-30,123,10.0
2009-01-30,40,4.0
2009-01-31,123,8.0
2009-01-31,40,4.0
2009-02-01,123,0
2009-02-01,40,0
2009-02-02,123,9.0
2009-02-02,40,5.0
2009-02-03,123,8.0
2009-02-03,40,5.0
2009-02-04,123,7.0
2009-02-04,40,5.0
2009-02-05,123,10.0
2009-02-05,40,5.0
2009-02-06,123,9.0
2009-02-06,40,5.0
2009-02-07,123,9.0
2009-02-07,40,5.0
2009-02-08,123,0
2009-02-08,40,0
2009-02-09,123,8.0
2009-02-09,40,5.0
2009-02-10,123,8.0
2009-02-10,40,5.0
2009-02-11,123,7.0
2009-02-11,40,5.0
2009-02-12,123,8.0
2009-02-12,40,5.0
2009-02-13,123,7.0
2009-02-13,40,0
2009-02-14,123,6.0
2009-02-14,40,5.0
2009-02-15,123,0
2009-02-15,40,0
2009-02-16,123,7.0
2009-02-16,40,5.0
2009-02-17,123,8.0
2009-02-17,40,5.0
2009-02-18,123,9.0
2009-02-18,40,5.0
2009-02-19,123,7.0
2009-02-19,40,5.0
2009-02-20,123,8.0
2009-02-20,40,6.0
2009-02-21,123,9.0
2009-02-21,40,6.0
2009-02-22,123,0
2009-02-22,40,0
2009-02-23,123,10.0
2009-02-23,40,6.0
2009-02-24,123,8.0
2009-02-24,40,6.0
2009-02-25,123,9.0
2009-02-25,40,5.0
2009-02-26,123,8.0
2009-02-26,40,5.0
