2007-11-17,1,53,NR,Chandermukhi,NR,NR,775
2007-11-18,1,58.5,NR,Chandermukhi,NR,NR,765
2007-11-19,1,54.5,NR,Chandermukhi,NR,NR,760
2007-11-20,1,60,NR,Chandermukhi,NR,NR,750
2007-11-21,1,61,NR,Chandermukhi,NR,NR,750
2007-11-22,1,63,NR,Chandermukhi,NR,NR,750
2007-11-23,1,62.5,NR,Chandermukhi,NR,NR,750
2007-11-24,1,57.5,NR,Chandermukhi,NR,NR,750
2007-11-25,1,59,NR,Chandermukhi,NR,NR,750
2007-11-26,1,60,NR,Chandermukhi,NR,NR,750
2007-11-27,1,57,NR,Chandermukhi,NR,NR,750
2007-11-28,1,60,NR,Chandermukhi,NR,NR,750
2013-12-01,1,380,NR,Desi,1100,1300,1250
2013-12-02,1,400,NR,Desi,1100,1300,1250
2013-12-03,1,430,NR,Desi,1100,1300,1200
2013-12-04,1,450,NR,Desi,1100,1300,1200
2013-12-05,1,470,NR,Desi,1100,1300,1200
2013-12-06,1,500,NR,Desi,1100,1300,1200
2013-12-07,1,500,NR,Desi,1200,1400,1300
2013-12-08,1,500,NR,Desi,1100,1300,1200
2013-12-09,1,490,NR,Desi,1000,1200,1100
2013-12-10,1,520,NR,Desi,1000,1200,1100
2013-12-11,1,450,NR,Desi,1100,1250,1150
2013-12-12,1,430,NR,Desi,1100,1250,1150
2013-12-13,1,400,NR,Desi,1100,1250,1150
2013-12-14,1,370,NR,Desi,1100,1250,1150
2013-12-15,1,320,NR,Desi,1100,1250,1150
2013-12-16,1,340,NR,Desi,1000,1200,1100
2013-12-17,1,320,NR,Other,1000,1200,1100
2013-12-18,1,360,NR,Other,900,1100,1000
2013-12-19,1,376,NR,Other,900,1100,1000
2013-12-20,1,330,NR,Other,900,1100,1000
2013-12-21,1,390,NR,Other,950,1100,1000
2013-12-23,1,360,NR, ,NR,NR,NR
2013-12-24,1,390,NR, ,NR,NR,NR
2013-12-25,1,400.5,NR,Other,850,950,900
2013-12-26,1,420,NR,Other,800,900,850
2013-12-27,1,440,NR,Other,800,900,850
2013-12-30,1,450,NR, ,NR,NR,NR
2013-12-31,1,470,NR, ,NR,NR,NR
2009-04-01,1,35.5,NR,Desi,NR,NR,600
2009-04-02,1,45,NR,Other,NR,NR,680
2009-04-03,1,43,NR,Other,NR,NR,685
2009-04-04,1,45.5,NR,Other,NR,NR,685
2009-04-06,1,43.5,NR,Other,NR,NR,685
2009-04-07,1,46,NR,Other,NR,NR,685
2009-04-08,1,45.5,NR,Other,NR,NR,685
2009-04-09,1,46,NR,Other,NR,NR,685
2009-04-10,1,47,NR,Other,NR,NR,685
2009-04-11,1,45.5,NR,Other,NR,NR,700
2009-04-12,1,47,NR,Other,NR,NR,700
