Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
,26/08/2015,85,Potato,650,700,675,
,27/08/2015,90,Potato,600,675,650,
,28/08/2015,930,Potato,635,700,660,
,29/08/2015,110,Potato,625,675,650,
,31/08/2015,95,Potato,650,700,665,
Tamkuhi Road,01/08/2015,45,Potato,NR,NR,850,
,03/08/2015,54,Potato,NR,NR,850,
,04/08/2015,55,Potato,NR,NR,860,
,05/08/2015,34,Potato,NR,NR,860,
,07/08/2015,44,Potato,NR,NR,825,
,08/08/2015,39,Potato,NR,NR,825,
,10/08/2015,58,Potato,NR,NR,830,
,11/08/2015,55,Potato,NR,NR,800,
,12/08/2015,69,Potato,NR,NR,800,
,13/08/2015,52,Potato,NR,NR,780,
,14/08/2015,45,Potato,NR,NR,770,
,21/08/2015,39,Potato,NR,NR,750,
,22/08/2015,39,Potato,NR,NR,750,
,24/08/2015,44,Potato,NR,NR,750,
,25/08/2015,39,Potato,NR,NR,760,
,26/08/2015,55,Potato,NR,NR,780,
,27/08/2015,44,Potato,NR,NR,790,
,28/08/2015,45,Potato,NR,NR,780,
,29/08/2015,56,Potato,NR,NR,770,
,31/08/2015,45,Potato,NR,NR,770,
Tikonia,26/08/2015,4,F.A.Q.,680,790,720,
Tilhar,01/08/2015,5,F.A.Q.,NR,NR,815,
,02/08/2015,4,F.A.Q.,NR,NR,820,
,03/08/2015,6,F.A.Q.,NR,NR,810,
,04/08/2015,5,F.A.Q.,800,840,825,
,05/08/2015,6,F.A.Q.,800,850,820,
,06/08/2015,6.8, ,NR,NR,NR,
,07/08/2015,5.5,F.A.Q.,NR,NR,820,
,08/08/2015,13,F.A.Q.,NR,NR,820,
,09/08/2015,3,F.A.Q.,NR,NR,820,
,10/08/2015,6,F.A.Q.,800,840,825,
,11/08/2015,7,F.A.Q.,800,835,810,
,12/08/2015,25,F.A.Q.,800,830,815,
,14/08/2015,5,F.A.Q.,NR,NR,780,
,15/08/2015,5,F.A.Q.,NR,NR,760,
,16/08/2015,3.5,F.A.Q.,NR,NR,775,
,17/08/2015,6,F.A.Q.,NR,NR,770,
,18/08/2015,5.2,F.A.Q.,NR,NR,785,
,19/08/2015,6,F.A.Q.,NR,NR,790,
,20/08/2015,8.5,F.A.Q.,760,800,775,
,21/08/2015,27,F.A.Q.,760,800,780,
,22/08/2015,6.5,F.A.Q.,750,800,770,
,23/08/2015,5,F.A.Q.,NR,NR,770,
,24/08/2015,6.5,F.A.Q.,765,800,780,
,25/08/2015,8,F.A.Q.,750,800,775,
,26/08/2015,27,F.A.Q.,NR,NR,780,
,27/08/2015,6.5,F.A.Q.,750,800,785,
,28/08/2015,25.7,F.A.Q.,750,800,760,
,29/08/2015,8,F.A.Q.,NR,NR,740,
,30/08/2015,5,F.A.Q.,NR,NR,740,
,31/08/2015,7,F.A.Q.,NR,NR,735,
Tundla,01/08/2015,420,Potato,580,620,600,
,31/08/2015,450,Potato,450,550,500,
Ujhani,13/08/2015,35,Other,650,750,700,
Unnao,01/08/2015,20.6,Desi,525,640,600,
,02/08/2015,10.2,Desi,550,675,625,
,03/08/2015,12.5,Desi,550,675,625,
,04/08/2015,10.3,Desi,570,670,615,
,05/08/2015,17.1,Desi,550,675,625,
,06/08/2015,10.4,Desi,560,670,625,
,07/08/2015,23,Desi,560,675,625,
,08/08/2015,20.5,Desi,560,675,625,
,09/08/2015,18,Desi,560,675,625,
,10/08/2015,15,Desi,600,650,625,
,11/08/2015,17.4,Desi,550,675,635,
,12/08/2015,14,Desi,570,675,640,
,17/08/2015,11,Desi,560,670,615,
,18/08/2015,10.1,Desi,560,675,615,
,19/08/2015,8.5,Desi,570,680,615,
,20/08/2015,2.8,Desi,550,675,625,
,22/08/2015,5.6,Desi,570,700,640,
,23/08/2015,5.8,Desi,570,700,650,
,24/08/2015,18.4,Desi,550,700,615,
,27/08/2015,9.4,Desi,540,690,630,
,28/08/2015,5.5,Desi,600,700,650,
,29/08/2015,5.5,Desi,600,700,650,
,30/08/2015,5.2,Desi,580,700,670,
,31/08/2015,8.2,Desi,580,700,670,
Uttaripura,21/08/2015,640,Desi,NR,NR,715,
,28/08/2015,565,Desi,NR,NR,720,
Varanasi(Grain),01/08/2015,440,Other,720,800,750,
,02/08/2015,460,Other,725,780,750,
,03/08/2015,450,Other,725,780,750,
,05/08/2015,460,Other,720,780,750,
,06/08/2015,440,Other,730,790,760,
,07/08/2015,460,Other,740,780,760,
,10/08/2015,450,Other,720,780,760,
,13/08/2015,400,Other,720,775,765,
,14/08/2015,430,Other,750,780,765,
,15/08/2015,450,Other,750,780,765,
,16/08/2015,470,Other,750,790,765,
,17/08/2015,450,Other,750,800,770,
,19/08/2015,400,Other,720,780,750,
,20/08/2015,470,Other,700,780,750,
,21/08/2015,400,Other,700,780,750,
,22/08/2015,450,Other,700,780,750,
,23/08/2015,470,Other,720,780,750,
,24/08/2015,430,Other,720,780,755,
,26/08/2015,350,Other,750,780,760,
,27/08/2015,360,Other,720,780,760,
,28/08/2015,350,Other,720,790,760,
,31/08/2015,300,Other,710,790,750,
Varipaal,21/08/2015,13,Desi,NR,NR,750,
,28/08/2015,10,Desi,NR,NR,780,
Vilaspur,31/08/2015,1000,F.A.Q.,750,785,775,
Vilthararoad,18/08/2015,140,Desi,725,800,750,
,27/08/2015,120,Desi,750,800,780,
Vishalpur,31/08/2015,2800,Other,730,765,750,
Wansi,17/08/2015,31,Potato,700,800,745,
,27/08/2015,18,Potato,675,800,735,
Yusufpur,01/08/2015,35,Red,680,750,720,
,03/08/2015,12,Red,700,800,750,
,04/08/2015,35,Red,700,800,750,
,05/08/2015,30,Red,700,800,750,
,06/08/2015,25,Red,700,800,750,
,07/08/2015,80,Red,700,800,750,
,10/08/2015,45,Red,700,770,735,
,11/08/2015,20,Red,700,780,740,
,13/08/2015,25,Red,700,780,740,
,17/08/2015,30,Red,650,770,710,
,18/08/2015,45,Red,650,770,710,
,19/08/2015,15,Red,660,770,710,
,20/08/2015,15,Red,670,770,715,
,21/08/2015,25,Red,670,760,715,
,24/08/2015,15,Red,650,750,690,
,25/08/2015,20,Red,650,740,690,
,26/08/2015,25,Red,650,730,690,
,27/08/2015,40,Red,650,730,685,
,28/08/2015,30,Red,650,720,685,
,29/08/2015,20,Red,670,710,685,
,31/08/2015,25,Red,650,720,685,
